playerID,adjusted_salary,age,career_length,bats,throws,POS,teamName,career_OPS,career_PA,Career_R,Career_H,Career_HR,career_RBI,Career_BB,Career_SO,Career_IBB,career_TB,career_WAR
winnihe01,173400.0,23.0,1.0,L,R,OF,Washington Nationals,0.639,373,35,85,3,26,29,79,3,113,0.78
johnsho01,332350.0,24.0,3.0,B,R,3B,New York Mets,0.718,1077,115,245,30,115,97,185,12,382,2.52
brookhu01,1589500.0,28.0,5.0,R,R,OF,Washington Nationals,0.691,2865,263,718,41,319,162,404,30,996,7.200000000000001
caldeiv01,173400.0,23.0,1.0,R,R,OF,Seattle Mariners,0.841,259,39,65,9,29,21,50,1,117,1.26
dejesiv01,2023000.0,32.0,11.0,R,R,SS,St. Louis Cardinals,0.651,5157,593,1162,21,323,464,657,48,1496,11.65
clarkja01,4493950.0,29.0,10.0,R,R,1B,St. Louis Cardinals,0.843,4832,668,1158,185,682,580,644,69,2002,33.34
howelja02,173400.0,23.0,0.0,L,R,3B,Los Angeles Angels,0.615,158,19,27,5,18,16,33,2,46,-0.18
percoja01,505750.0,30.0,5.0,L,R,2B,Seattle Mariners,0.675,1545,185,373,2,72,138,113,2,457,5.83
gutieja01,375700.0,25.0,2.0,R,R,SS,Boston Red Sox,0.572,788,90,181,4,50,28,87,0,220,-3.5
quirkja01,173400.0,30.0,10.0,L,R,C,Kansas City Royals,0.634,1034,76,239,15,99,46,187,6,340,-1.7000000000000002
thompja01,3082668.0,30.0,9.0,L,L,1B,Pittsburgh Pirates,0.805,5617,634,1243,208,778,798,850,68,2091,25.19
johnsja01,433500.0,39.0,19.0,L,R,OF,Los Angeles Dodgers,0.723,5229,578,1254,102,531,429,632,61,1851,16.79
burroje01,1011500.0,34.0,15.0,R,R,OF,Toronto Blue Jays,0.794,6449,720,1443,240,882,831,1135,65,2433,17.759999999999998
hearrje01,173400.0,23.0,0.0,R,R,C,Toronto Blue Jays,0.286,7,0,1,0,0,0,2,0,1,-0.09
kunkeje01,173400.0,23.0,1.0,R,R,SS,Texas Rangers,0.541,154,14,30,3,7,2,38,0,47,-0.73
reedje02,173400.0,22.0,1.0,L,R,C,Minnesota Twins,0.47,34,5,5,0,1,2,9,0,8,-0.34
stoneje01,173400.0,24.0,2.0,L,R,OF,Philadelphia Phillies,0.748,485,65,140,4,29,24,77,0,182,1.36
leonaje01,2601000.0,29.0,8.0,R,R,OF,San Francisco Giants,0.745,2862,331,713,75,386,201,556,24,1110,9.86
dybzije01,173400.0,29.0,5.0,R,R,SS,Pittsburgh Pirates,0.583,1037,108,213,3,93,70,109,0,264,2.05
hairsje01,433500.0,33.0,12.0,B,R,OF,Chicago White Sox,0.728,1610,170,347,20,159,231,189,13,487,5.21
mumphje01,2239750.0,32.0,11.0,B,R,OF,Houston Astros,0.737,4787,579,1236,52,490,410,580,37,1679,20.94
narroje01,173400.0,29.0,6.0,L,R,C,Los Angeles Angels,0.593,811,59,156,20,88,58,111,8,238,-1.91
roystje01,939250.0,32.0,12.0,R,R,3B,San Diego Padres,0.643,4098,487,913,28,298,350,441,15,1200,2.0
willaje01,173400.0,25.0,1.0,L,R,C,Cleveland Guardians,0.701,609,60,136,17,73,54,114,1,210,2.27
barfije01,939250.0,25.0,4.0,R,R,OF,Toronto Blue Jays,0.818,1938,264,464,88,268,169,432,13,839,14.06
dwyerji01,1083750.0,35.0,12.0,L,L,OF,Baltimore Orioles,0.732,2302,286,504,48,237,276,264,23,760,3.21
gantnji01,1986875.0,32.0,9.0,L,R,2B,Milwaukee Brewers,0.678,3699,392,930,33,329,215,276,26,1203,14.989999999999998
morriji01,671925.0,32.0,8.0,R,R,3B,Pittsburgh Pirates,0.728,2419,244,583,74,263,127,323,6,930,8.17
preslji01,206924.0,23.0,1.0,R,R,3B,Seattle Mariners,0.76,884,98,214,38,120,50,163,10,377,1.5599999999999998
riceji01,2251966.0,32.0,11.0,R,R,OF,Boston Red Sox,0.874,7136,1006,1963,331,1179,502,1140,67,3392,42.03
scranji01,173400.0,25.0,1.0,R,R,SS,Kansas City Royals,0.0,6,1,0,0,0,0,0,0,0,-0.02
sundbji01,1758082.0,34.0,11.0,R,R,C,Kansas City Royals,0.68,5904,537,1306,71,537,587,763,27,1807,37.8
weaveji03,173400.0,25.0,0.0,L,L,OF,Detroit Tigers,0.536,8,2,1,0,0,1,4,0,2,-0.11
wilsoji03,173400.0,24.0,0.0,R,R,1B,Cleveland Guardians,0.757,15,2,5,0,4,1,3,0,5,0.05
wohlfji01,891082.0,34.0,13.0,R,R,OF,Washington Nationals,0.654,3265,339,768,20,294,232,359,15,1011,2.18
davisjo02,1589500.0,28.0,4.0,R,R,C,Chicago Cubs,0.735,2338,213,539,76,309,185,395,32,892,11.47
cartejo01,317900.0,25.0,2.0,R,R,OF,Cleveland Guardians,0.709,832,102,204,28,101,36,143,2,326,1.62
desajo01,173400.0,25.0,5.0,L,L,1B,Chicago White Sox,0.586,59,5,11,2,7,3,8,1,19,-0.0099999999999999
nolanjo01,987418.0,34.0,13.0,L,R,C,Baltimore Orioles,0.714,1649,156,382,27,178,164,183,22,549,1.51
orsuljo01,173400.0,23.0,2.0,L,L,OF,Pittsburgh Pirates,0.684,521,66,138,0,25,27,36,3,169,0.65
skinnjo01,173400.0,24.0,2.0,R,R,C,Chicago White Sox,0.659,149,15,35,1,9,12,33,0,46,0.1
youngjo02,1083750.0,33.0,9.0,R,R,OF,San Francisco Giants,0.731,3499,399,843,69,354,286,504,28,1252,10.5
cangejo01,173400.0,22.0,0.0,B,L,OF,Chicago White Sox,0.333,4,2,0,0,0,0,1,0,0,-0.2
chrisjo02,173400.0,24.0,1.0,R,R,OF,New York Mets,0.634,146,12,24,3,16,20,25,1,41,-0.8
lowenjo01,173400.0,38.0,15.0,L,R,OF,Baltimore Orioles,0.74,3988,510,881,116,441,446,596,30,1402,9.92
mizerjo01,173400.0,24.0,2.0,L,R,C,Houston Astros,0.556,141,14,22,1,16,14,23,2,35,-0.43
mosesjo01,173400.0,27.0,3.0,B,L,OF,Seattle Mariners,0.607,295,33,65,1,14,20,38,0,84,-1.7600000000000002
rabbjo01,173400.0,25.0,3.0,R,R,OF,Atlanta Braves,0.629,210,20,41,4,23,19,52,1,65,-0.21
russejo02,173400.0,24.0,1.0,R,R,C,Philadelphia Phillies,0.715,348,33,75,11,34,30,105,2,130,-0.43
shelbjo01,375700.0,27.0,4.0,B,R,OF,Baltimore Orioles,0.641,1015,134,233,19,86,45,185,2,344,2.5700000000000003
wathajo01,1228250.0,35.0,9.0,R,R,C,Kansas City Royals,0.661,2764,305,656,21,261,199,265,10,859,4.97
wockejo01,173400.0,36.0,11.0,R,R,1B,Philadelphia Phillies,0.781,2373,267,543,86,310,277,278,14,896,7.08
lemasjo01,1445000.0,31.0,10.0,R,R,SS,San Francisco Giants,0.568,3490,317,707,22,228,240,560,37,920,-5.050000000000001
grubbjo01,722500.0,36.0,13.0,L,R,OF,Detroit Tigers,0.772,4449,512,1060,84,411,523,514,41,1556,14.2
rayjo01,1826480.0,28.0,4.0,B,R,2B,Pittsburgh Pirates,0.723,2690,299,706,25,259,160,124,18,977,14.08
ortajo01,1300500.0,34.0,13.0,L,R,OF,Kansas City Royals,0.748,6044,695,1517,119,695,474,673,42,2245,15.06
cansejo01,173400.0,20.0,0.0,R,R,OF,Oakland Athletics,0.82,100,16,29,5,13,4,31,0,47,0.44
cruzjo01,2301547.0,37.0,15.0,L,L,OF,Houston Astros,0.782,7902,932,2014,143,960,799,872,126,2965,51.06
gonzajo02,173400.0,20.0,0.0,R,R,OF,Los Angeles Dodgers,0.788,12,6,3,0,0,1,3,0,5,0.16
uribejo01,173400.0,26.0,1.0,B,R,SS,San Francisco Giants,0.594,533,50,117,3,29,30,59,8,154,1.14
beniqju01,1054850.0,35.0,14.0,R,R,OF,Los Angeles Angels,0.7,4410,533,1090,64,385,285,457,9,1501,10.84
bonilju01,173400.0,29.0,4.0,R,R,2B,New York Yankees,0.635,1237,106,292,5,80,86,81,16,360,2.76
espinju01,173400.0,29.0,3.0,R,R,C,New York Yankees,0.65,38,1,10,1,3,1,6,0,13,0.07
samueju01,693600.0,24.0,2.0,R,R,2B,Philadelphia Phillies,0.745,1517,220,384,36,148,65,325,5,628,5.79
cruzju01,3590342.0,30.0,8.0,B,R,2B,Chicago White Sox,0.623,4182,519,871,23,260,436,480,3,1105,17.12
francju01,1314950.0,26.0,3.0,R,R,2B,Cleveland Guardians,0.697,2051,250,532,17,252,126,196,5,697,5.03
ortizju01,173400.0,25.0,3.0,R,R,C,Pittsburgh Pirates,0.549,390,22,90,1,28,13,69,1,104,-1.48
hernake01,3179000.0,31.0,11.0,L,L,1B,New York Mets,0.835,6452,875,1669,115,817,823,726,104,2466,50.08
morelke01,2499850.0,31.0,7.0,R,R,OF,Chicago Cubs,0.779,2796,291,721,71,398,242,305,31,1072,5.03
smithke03,173400.0,23.0,1.0,B,R,SS,New York Yankees,0.2,5,1,0,0,0,0,2,0,0,0.02
grubeke01,173400.0,23.0,1.0,R,R,3B,Toronto Blue Jays,0.379,29,1,4,1,3,0,8,0,7,-0.18
pariske01,173400.0,27.0,3.0,R,R,1B,Baltimore Orioles,0.525,177,14,33,0,8,15,30,1,39,-1.1
chapmke01,173400.0,29.0,6.0,R,R,2B,New York Mets,0.579,469,50,94,3,34,33,60,0,124,-0.71
griffke01,173400.0,35.0,12.0,L,L,OF,New York Yankees,0.792,6280,914,1689,100,649,565,683,30,2422,30.75
landrke01,1553375.0,30.0,8.0,L,R,OF,Los Angeles Dodgers,0.727,3990,471,988,81,427,261,354,28,1480,10.11
oberkke01,1782168.0,29.0,8.0,L,R,3B,Atlanta Braves,0.732,3311,346,834,15,255,331,213,43,1090,19.01
phelpke01,520200.0,30.0,5.0,L,L,1B,Seattle Mariners,0.819,680,81,129,40,92,99,149,7,269,2.56
hrbekke01,1618400.0,25.0,4.0,L,R,1B,Minnesota Twins,0.845,2547,320,668,88,383,248,334,45,1089,15.09
basske01,447950.0,26.0,3.0,B,R,OF,Houston Astros,0.665,1165,136,278,20,116,44,156,3,415,0.8799999999999999
mcreyke01,433500.0,25.0,2.0,R,R,OF,San Diego Padres,0.708,1342,144,309,39,164,89,179,15,501,8.18
rominke01,173400.0,24.0,0.0,R,R,OF,Boston Red Sox,0.527,31,3,6,0,1,1,4,0,8,-0.07
garciki01,173400.0,31.0,9.0,R,R,SS,Philadelphia Phillies,0.609,1595,162,351,12,112,95,285,7,475,4.89
puckeki01,375700.0,25.0,1.0,R,R,OF,Minnesota Twins,0.688,1327,143,364,4,105,57,156,1,453,6.24
gibsoki01,1979650.0,28.0,6.0,L,L,OF,Detroit Tigers,0.826,2583,349,632,98,334,241,489,28,1090,16.130000000000003
bevacku01,404600.0,38.0,14.0,R,R,3B,San Diego Padres,0.632,2398,214,499,27,275,221,329,19,692,-3.95
parrila02,2215668.0,29.0,8.0,R,R,C,Detroit Tigers,0.783,4300,524,1039,190,638,296,764,34,1848,27.01
bowala01,1517250.0,39.0,15.0,B,R,SS,Chicago Cubs,0.62,9109,987,2191,15,525,474,569,45,2696,22.75
herndla01,1950750.0,31.0,11.0,R,R,OF,Detroit Tigers,0.728,4548,524,1152,86,446,280,681,22,1711,13.39
owenla01,173400.0,30.0,4.0,R,R,C,Atlanta Braves,0.528,119,8,20,2,13,9,24,3,30,-0.89
parrila01,1618400.0,31.0,11.0,R,R,OF,Texas Rangers,0.753,5873,672,1424,182,746,400,980,63,2332,13.93
sheetla01,173400.0,25.0,1.0,L,R,OF,Baltimore Orioles,0.783,378,46,93,18,52,29,55,2,156,0.76
lacyle01,2095250.0,37.0,13.0,R,R,OF,Baltimore Orioles,0.755,4174,538,1099,73,383,303,537,24,1572,18.58
mazzile01,1734000.0,30.0,9.0,B,R,OF,Pittsburgh Pirates,0.749,4196,486,950,81,391,537,526,35,1408,14.03
matusle01,534650.0,30.0,4.0,L,R,OF,Toronto Blue Jays,0.709,694,87,139,21,91,66,117,8,245,1.45
sakatle01,173400.0,31.0,8.0,R,R,2B,Baltimore Orioles,0.605,1337,154,272,23,100,92,148,5,391,3.43
dykstle01,173400.0,22.0,0.0,L,L,OF,New York Mets,0.669,273,40,60,1,19,30,24,0,78,1.93
hernale01,173400.0,25.0,3.0,R,R,3B,Baltimore Orioles,0.605,239,21,51,6,26,12,25,1,77,-1.38
durhale01,2312000.0,27.0,5.0,L,L,1B,Chicago Cubs,0.841,2858,370,717,96,393,310,453,68,1209,14.63
mosebll01,1697875.0,25.0,5.0,L,R,OF,Toronto Blue Jays,0.753,3337,424,779,81,384,287,575,27,1253,16.69
smithlo01,2138600.0,29.0,7.0,R,R,OF,St. Louis Cardinals,0.771,2994,491,769,33,245,280,380,7,1069,17.22
thornlo01,173400.0,22.0,0.0,L,R,OF,Toronto Blue Jays,0.586,75,18,17,1,8,2,24,0,23,-0.31
whitalo01,1936300.0,28.0,8.0,L,R,2B,Detroit Tigers,0.758,4743,629,1163,73,449,513,505,31,1644,34.83
aguaylu01,684930.0,26.0,5.0,R,R,SS,Philadelphia Phillies,0.777,492,72,113,14,54,44,69,8,186,3.02
pujollu01,173400.0,29.0,8.0,R,R,C,Texas Rangers,0.5,922,50,164,6,81,52,164,11,221,-5.17
salazlu01,939250.0,29.0,5.0,R,R,3B,Chicago White Sox,0.672,2265,231,564,39,232,83,355,24,808,5.34
jonesly01,585225.0,32.0,6.0,R,R,OF,Kansas City Royals,0.641,994,108,233,7,90,67,81,1,296,-0.62
trillma01,2051073.0,34.0,12.0,R,R,2B,San Francisco Giants,0.656,5938,531,1405,51,512,401,643,35,1840,10.88
leema02,173400.0,20.0,0.0,B,R,SS,Toronto Blue Jays,0.438,43,9,8,0,0,2,9,0,8,-0.34
hillma01,578000.0,33.0,12.0,R,R,C,Chicago White Sox,0.615,2026,144,401,34,198,184,240,29,571,2.3
sullima02,173400.0,26.0,3.0,R,R,C,Boston Red Sox,0.582,90,11,17,2,4,7,17,0,25,0.12
duncama01,173400.0,22.0,0.0,R,R,2B,Los Angeles Dodgers,0.633,620,74,137,6,39,38,113,4,191,1.76
ramirma01,173400.0,27.0,5.0,R,R,SS,San Diego Padres,0.578,333,33,55,4,28,41,64,3,81,-0.3299999999999999
bailema01,173400.0,23.0,1.0,B,R,C,Houston Astros,0.724,805,85,161,19,79,120,141,17,250,2.78
brouhma01,173400.0,29.0,5.0,R,R,OF,Milwaukee Brewers,0.705,985,108,235,25,104,53,183,5,364,-0.2099999999999999
fundema01,173400.0,28.0,4.0,R,R,OF,Minnesota Twins,0.819,95,9,25,2,15,7,13,0,41,-0.35
gilbema01,173400.0,28.0,0.0,B,R,OF,Chicago White Sox,0.703,26,3,6,0,3,4,5,0,7,-0.14
ryalma01,173400.0,24.0,3.0,L,L,OF,Chicago White Sox,0.396,51,4,6,0,3,4,6,0,9,-0.51
salasma01,173400.0,24.0,1.0,L,R,C,Minnesota Twins,0.763,403,52,110,9,42,18,40,5,168,1.89
barrema02,787525.0,27.0,3.0,R,R,2B,Boston Red Sox,0.693,1200,122,297,8,103,101,77,5,379,4.0
castima02,219640.0,28.0,4.0,R,R,C,Detroit Tigers,0.532,382,31,67,8,32,19,76,0,106,-0.86
wynnema01,173400.0,25.0,2.0,L,L,OF,Pittsburgh Pirates,0.619,1480,164,332,9,83,98,181,2,437,-1.75
nokesma01,173400.0,21.0,0.0,L,R,C,San Francisco Giants,0.594,55,3,11,2,5,1,9,0,19,-0.37
venabma01,447950.0,28.0,6.0,L,R,OF,Cincinnati Reds,0.625,901,100,191,9,65,67,117,3,269,-0.0799999999999999
hallme01,606900.0,24.0,4.0,L,L,OF,Cleveland Guardians,0.788,1096,142,267,29,126,103,212,15,432,3.8
hatchmi01,848938.0,30.0,6.0,R,R,OF,Minnesota Twins,0.693,2366,229,627,25,238,99,156,8,848,3.34
tettlmi01,173400.0,24.0,1.0,B,R,C,Oakland Athletics,0.699,334,33,73,4,20,39,80,0,101,1.22
dilonmi01,505750.0,30.0,11.0,B,R,OF,Washington Nationals,0.647,2182,314,530,6,129,142,197,2,665,2.51
davismi02,881450.0,26.0,5.0,L,L,OF,Oakland Athletics,0.735,1717,223,418,43,208,119,265,11,648,9.09
easlemi01,1878500.0,34.0,12.0,L,R,OF,Boston Red Sox,0.812,3214,381,852,99,413,252,557,33,1348,11.41
feldemi01,173400.0,23.0,0.0,B,R,OF,Milwaukee Brewers,0.476,62,8,11,0,0,5,6,0,12,-0.27
fischmi01,549100.0,29.0,8.0,R,R,SS,Cleveland Guardians,0.574,966,100,186,3,65,84,113,1,234,-0.7100000000000001
gallemi01,173400.0,24.0,0.0,R,R,2B,Oakland Athletics,0.657,93,13,16,1,9,12,14,0,26,0.74
greenmi01,173400.0,21.0,0.0,L,R,OF,Boston Red Sox,1.124,34,7,10,4,8,3,4,1,23,0.38
hargrmi01,1324582.0,35.0,11.0,L,L,1B,Cleveland Guardians,0.787,6694,783,1614,80,686,965,550,75,2176,30.34
heathmi02,1228250.0,30.0,7.0,R,R,C,Oakland Athletics,0.656,2752,286,633,47,289,162,321,13,914,7.84
jorgemi01,578000.0,36.0,17.0,L,L,1B,St. Louis Cardinals,0.72,4034,429,833,95,426,532,589,51,1276,9.03
lavalmi01,173400.0,24.0,1.0,L,R,C,St. Louis Cardinals,0.41,53,2,5,0,6,9,5,0,6,0.15
lagami01,173400.0,25.0,3.0,L,L,1B,Detroit Tigers,0.688,162,12,39,5,20,6,43,0,64,-0.2199999999999999
marshmi02,962370.0,25.0,4.0,R,R,OF,Los Angeles Dodgers,0.794,1760,199,439,71,235,134,384,17,735,6.41
oberrmi01,173400.0,31.0,6.0,R,R,C,Washington Nationals,0.521,433,38,72,3,27,43,77,0,93,0.64
paglimi01,173400.0,25.0,1.0,L,R,3B,New York Yankees,0.756,654,79,139,26,96,60,132,4,258,2.35
ramsemi01,173400.0,31.0,7.0,B,R,SS,Los Angeles Dodgers,0.581,854,81,189,2,57,48,111,8,233,-1.28
schmimi01,6156567.0,35.0,13.0,R,R,3B,Philadelphia Phillies,0.918,8169,1250,1794,458,1273,1265,1660,147,3603,93.14
sciosmi01,1257150.0,26.0,5.0,L,R,C,Los Angeles Dodgers,0.715,1871,145,425,21,173,226,107,41,571,11.98
squirmi01,173400.0,33.0,10.0,L,L,OF,Chicago White Sox,0.639,1779,211,411,6,141,143,108,13,502,0.31
stenhmi01,173400.0,27.0,3.0,L,R,OF,Minnesota Twins,0.598,459,39,77,9,39,59,61,5,118,-1.29
woodami01,173400.0,25.0,0.0,L,R,2B,San Francisco Giants,0.543,88,12,20,0,9,5,3,0,21,-0.26
youngmi01,349690.0,25.0,3.0,B,R,OF,Baltimore Orioles,0.812,1019,138,230,45,135,108,223,7,414,4.93
thompmi02,173400.0,26.0,1.0,L,R,OF,Atlanta Braves,0.718,304,33,85,2,10,18,47,1,103,1.31
webstmi01,173400.0,26.0,2.0,B,L,OF,Toronto Blue Jays,0.786,270,43,65,11,34,22,41,3,114,1.13
wilsomo01,1709918.0,29.0,5.0,B,R,OF,New York Mets,0.696,2795,390,724,31,204,136,425,18,1012,12.06
yostne01,173400.0,30.0,5.0,R,R,C,Washington Nationals,0.566,640,54,128,16,64,21,117,0,199,-3.71
simmone01,173400.0,22.0,1.0,B,R,OF,Detroit Tigers,0.736,313,35,73,10,36,28,46,6,116,-0.06
caprani01,173400.0,27.0,3.0,R,R,OF,Texas Rangers,0.63,29,5,5,1,1,3,4,0,8,0.1199999999999999
esaskni01,173400.0,25.0,2.0,R,R,1B,Cincinnati Reds,0.745,1181,132,250,43,157,120,304,7,440,2.8
mcdowod01,173400.0,22.0,0.0,L,L,OF,Texas Rangers,0.735,452,63,97,18,42,36,85,2,175,2.44
morenom01,2023000.0,32.0,10.0,L,L,OF,New York Yankees,0.651,5095,653,1173,33,359,366,808,39,1587,10.93
conceon01,722500.0,27.0,5.0,R,R,SS,Kansas City Royals,0.57,1130,108,248,3,80,47,93,0,305,-0.05
gamblos01,173400.0,35.0,16.0,L,R,OF,Chicago White Sox,0.81,5197,656,1195,200,666,610,546,62,2045,22.92
nixonot01,173400.0,26.0,2.0,B,R,OF,Cleveland Guardians,0.5,292,52,54,3,10,17,43,0,67,-1.09
guilloz01,173400.0,21.0,0.0,L,R,SS,Chicago White Sox,0.649,513,71,134,1,33,12,36,1,176,2.26
smithoz01,4161600.0,30.0,7.0,B,R,SS,St. Louis Cardinals,0.623,4828,516,1025,13,320,449,278,44,1292,31.18
virgioz02,173400.0,28.0,5.0,R,R,C,Philadelphia Phillies,0.741,1268,131,279,46,154,112,239,11,478,4.05
keedypa01,173400.0,27.0,0.0,R,R,3B,Los Angeles Angels,2.0,4,1,2,1,1,0,0,0,6,0.13
sheripa01,505750.0,27.0,4.0,L,R,OF,Kansas City Royals,0.703,1124,125,273,18,106,84,194,5,388,3.22
tablepa01,823650.0,27.0,4.0,R,R,1B,Cleveland Guardians,0.728,1670,189,412,23,204,149,226,5,578,1.8
housepa02,621350.0,26.0,5.0,B,R,OF,Milwaukee Brewers,0.673,1367,140,295,28,127,115,232,11,455,0.71
molitpa01,2745500.0,28.0,7.0,R,R,3B,Milwaukee Brewers,0.766,4121,614,1080,70,335,324,434,23,1544,27.46
oneilpa01,173400.0,22.0,0.0,L,L,OF,Cincinnati Reds,0.75,12,1,4,0,1,0,2,0,5,0.04
rungepa01,173400.0,27.0,4.0,R,R,3B,Atlanta Braves,0.642,256,22,52,1,11,33,40,0,64,0.46
zuvelpa01,173400.0,26.0,3.0,R,R,SS,Atlanta Braves,0.596,246,18,53,0,5,20,18,1,64,-0.49
guerrpe01,3670300.0,29.0,7.0,R,R,1B,Los Angeles Dodgers,0.889,3149,441,850,134,451,316,474,56,1428,26.88
obriepe03,476850.0,27.0,3.0,L,L,1B,Texas Rangers,0.753,1898,192,442,52,238,186,173,14,708,7.289999999999999
rosepe01,1037100.0,44.0,22.0,B,R,1B,Cincinnati Reds,0.788,15618,2150,4204,160,1289,1536,1112,167,5688,80.45
bradlph01,361250.0,26.0,2.0,R,R,OF,Seattle Mariners,0.809,1164,157,307,26,117,97,195,6,456,6.23
garneph01,2153050.0,36.0,12.0,R,R,3B,Houston Astros,0.715,6225,708,1460,95,673,505,750,64,2179,28.55
reynorj01,173400.0,26.0,2.0,B,R,OF,Los Angeles Dodgers,0.684,695,73,170,7,77,39,98,2,236,1.62
bellira01,173400.0,23.0,3.0,R,R,SS,Pittsburgh Pirates,0.444,45,8,10,0,1,0,7,0,10,-0.1299999999999999
ramirra01,2167500.0,27.0,5.0,R,R,SS,Atlanta Braves,0.649,3077,308,763,28,247,144,310,16,993,7.29
santara01,361250.0,27.0,2.0,R,R,SS,New York Mets,0.619,743,56,181,2,43,40,73,12,221,0.15
bryanra01,173400.0,24.0,0.0,L,R,OF,Los Angeles Dodgers,0.666,6,0,2,0,1,0,2,0,2,-0.03
mullira01,939250.0,29.0,8.0,L,R,3B,Toronto Blue Jays,0.743,2205,245,524,32,229,226,280,13,772,9.66
bushra01,346800.0,26.0,3.0,L,L,OF,Minnesota Twins,0.727,1167,128,247,36,147,97,169,15,431,0.51
huntra01,173400.0,25.0,0.0,R,R,C,St. Louis Cardinals,0.316,20,1,3,0,1,0,5,0,3,-0.26
readyra01,173400.0,25.0,2.0,R,R,2B,Milwaukee Brewers,0.716,383,50,86,5,40,34,44,1,135,0.89
knighra01,1618400.0,32.0,11.0,R,R,3B,New York Mets,0.718,3814,359,957,56,421,244,396,38,1377,11.27
shinera01,173400.0,28.0,2.0,B,R,1B,Washington Nationals,0.415,77,0,13,0,5,4,12,0,14,-0.73
jacksre01,3060204.0,39.0,18.0,L,L,OF,Los Angeles Angels,0.854,10527,1444,2409,530,1601,1250,2385,153,4528,73.07000000000001
willire01,173400.0,24.0,0.0,R,R,OF,Los Angeles Dodgers,0.666,9,4,3,0,0,0,4,0,3,-0.22
nichore01,751400.0,26.0,5.0,R,R,OF,Boston Red Sox,0.73,980,125,238,16,93,74,113,5,349,0.7200000000000002
hudlere01,173400.0,24.0,1.0,R,R,2B,New York Yankees,0.404,66,6,9,0,1,2,14,0,12,-0.31
dauerri01,1387200.0,32.0,9.0,R,R,2B,Baltimore Orioles,0.653,4218,448,984,43,372,297,219,7,1312,14.4
gedmari01,1379975.0,25.0,5.0,L,R,C,Boston Red Sox,0.775,1813,195,464,53,223,113,261,28,751,8.46
hebneri01,895900.0,37.0,17.0,L,R,1B,Chicago Cubs,0.79,7027,865,1694,203,890,687,741,95,2690,32.99
ceronri01,1806250.0,31.0,10.0,R,R,C,Atlanta Braves,0.621,2833,244,609,39,286,183,262,6,862,1.7000000000000002
dempsri01,1481125.0,35.0,16.0,R,R,C,Baltimore Orioles,0.666,4138,396,871,65,351,421,498,9,1256,20.25
leachri01,173400.0,28.0,4.0,L,L,OF,Toronto Blue Jays,0.642,743,67,158,7,57,67,88,5,224,0.04
manniri01,1473900.0,30.0,10.0,L,R,OF,Milwaukee Brewers,0.656,5476,612,1271,48,418,442,578,31,1668,11.42
milleri01,794750.0,37.0,14.0,L,L,OF,Boston Red Sox,0.696,4440,552,1046,28,369,454,583,23,1361,15.5
schuri01,173400.0,23.0,1.0,R,R,3B,Philadelphia Phillies,0.712,493,66,113,9,29,44,84,3,173,0.94
henderi01,4248300.0,26.0,6.0,R,L,OF,New York Yankees,0.828,4142,732,1022,75,343,619,481,22,1472,44.09
adamsri02,173400.0,26.0,3.0,R,R,SS,San Francisco Giants,0.551,269,35,53,4,16,10,37,3,72,0.7799999999999999
nelsori01,173400.0,26.0,2.0,L,R,OF,Seattle Mariners,0.663,330,36,77,6,38,19,55,3,114,-0.91
deerro01,173400.0,24.0,1.0,R,R,OF,San Francisco Giants,0.695,219,27,34,11,23,30,81,0,74,0.22
picciro01,289000.0,32.0,8.0,R,R,3B,Oakland Athletics,0.558,1720,192,381,17,109,25,254,1,508,-2.05
wilforo01,770668.0,31.0,8.0,L,R,2B,Los Angeles Angels,0.657,2690,291,604,35,226,188,351,11,835,7.0200000000000005
yountro01,2890000.0,29.0,11.0,R,R,OF,Milwaukee Brewers,0.759,7148,961,1856,144,781,473,707,31,2787,52.5
carewro01,2528750.0,39.0,18.0,L,R,1B,Los Angeles Angels,0.822,10550,1424,3053,92,1015,1018,1028,144,3998,81.23
ceyro01,4190500.0,37.0,14.0,R,R,3B,Chicago Cubs,0.795,7910,923,1775,299,1092,946,1137,115,3015,51.94
gardero01,289000.0,27.0,4.0,R,R,SS,New York Mets,0.573,777,57,165,4,49,46,122,5,210,0.81
hassero01,1228250.0,32.0,7.0,L,R,C,New York Yankees,0.74,2264,204,548,41,273,228,208,19,779,9.97
kittlro01,867000.0,27.0,3.0,R,R,OF,Chicago White Sox,0.777,1544,196,326,94,239,122,391,14,662,2.79
oestero01,1589500.0,29.0,7.0,B,R,2B,Cincinnati Reds,0.684,3148,325,760,31,240,244,446,61,1027,8.77
roeniro01,173400.0,28.0,4.0,B,L,OF,San Francisco Giants,0.702,817,86,170,11,62,111,120,9,239,2.62
shephro01,173400.0,24.0,1.0,R,R,OF,Toronto Blue Jays,0.3,41,7,4,0,1,2,15,0,6,-0.51
washiro01,173400.0,33.0,8.0,R,R,SS,Minnesota Twins,0.664,1279,137,321,13,108,52,191,1,442,1.56
reynoro02,173400.0,26.0,3.0,R,R,C,New York Mets,0.479,126,8,22,0,3,9,31,1,25,-0.6700000000000002
johnsro04,173400.0,26.0,3.0,L,L,OF,Washington Nationals,0.524,79,4,12,1,4,8,19,0,19,-0.47
smallro02,2105570.0,32.0,10.0,B,R,SS,Minnesota Twins,0.734,5717,654,1256,135,603,667,776,42,1909,26.84
